x,y,z,300.0(nm),320.0(nm),340.0(nm),360.0(nm),380.0(nm),400.0(nm),420.0(nm),440.0(nm),460.0(nm),480.0(nm),500.0(nm),520.0(nm),540.0(nm),560.0(nm),580.0(nm),600.0(nm),620.0(nm),640.0(nm),660.0(nm),680.0(nm),700.0(nm),720.0(nm),740.0(nm),760.0(nm),780.0(nm),800.0(nm),
1.0,1.0,3.1415,0.5416274937988453,1.8269808034762633,-0.8290012311655441,-1.657440582152552,-1.2875722930989406,1.1226380527224715,0.46518787313797183,0.3203770100677096,0.0599513646290828,0.1379139630669299,0.5787938300530714,-1.1391893551285928,-0.9201551689256272,0.15976889762350607,0.9532370454138062,-0.04405107428288012,-0.043534905643122325,2.382551244672704,0.853649132214276,-0.28324271981511095,-0.4880074796181916,-1.722941187410173,-1.6797476895142969,-0.7287243829548862,-1.4193524940474123,0.45044874433660387,
1.1,1.0,3.1415,2.336604703766099,-0.6119965599149048,0.8730578664786827,-2.1682433809565387,-0.9246154894577282,-0.341312524873687,-0.6334205582259259,-0.39053986184258893,-0.5966299032611788,-0.276045948209339,1.4035013871980884,-0.23322195295476128,-0.6453944305536807,-1.1550453333076556,1.4574348441860854,0.7040983625227024,1.7306649143393718,1.8084396345367029,0.37111201008310457,0.492034969254421,-0.4758305928827556,0.5381342082950132,-0.22246771719700925,-1.2374990593938484,-1.5198498085230276,-2.2103556626849667,
1.2000000000000002,1.0,3.1415,0.41593769771277594,1.2154122816006787,0.16097559389502478,1.5192193901514577,-0.10860480941011139,-0.4745832633817115,1.5016914278869689,-0.5822793602000136,0.20813956235678818,0.32220615970922245,0.2913514052609545,-0.22293552529499186,1.0058829248511287,0.5510341241688241,-1.2456446329820987,-1.096556745511303,-0.639765051210596,-0.3917869376397243,-0.8998617254406893,-1.2228352625287664,0.5306566318003343,0.4897196063366437,-0.39989966893980455,0.46634975256438804,1.0324570092706342,0.4994115745376456,
1.3000000000000003,1.0,3.1415,-1.0495000119598257,0.6411974886985182,-0.5917473659399312,0.2919213174782166,-1.162349730417843,1.1988966867444546,0.2048057543186692,1.1740915423893206,-0.8633328632897931,0.7578271213328133,0.8337775664280881,0.3924566805692741,-1.5919146737327612,-0.09093212170320406,-0.7367330249682164,0.03558836995631264,-0.22664117160657918,-1.5847492823906513,1.3712105327907487,-0.2586451239620547,-1.4999045257377432,-1.2079305404827374,-1.2741746798015146,-0.2613091494186567,-0.7813791380173534,-1.8380008392951661,
1.4000000000000004,1.0,3.1415,0.5941363222913565,-1.4063978162189503,0.017221772758802753,0.7334931665896202,0.6014895705805904,-0.24131595163287511,0.5756406312549388,0.8829514806860298,1.4034767557379033,1.6433018623023448,0.9504279386269261,-0.6307880020493642,-0.11812640931489336,-0.9985426222011043,2.1068490359222887,-0.03405617317858126,0.07565252016301693,1.5923478929867412,-0.6048276213741934,0.5944428394088166,0.3233623303164824,0.9142321441948901,0.4621830529683843,0.053647743860098726,-0.6919832591459582,-0.856990670828428,
1.5000000000000004,1.0,3.1415,2.1621650839533366,-0.9647067623870345,-0.9476704229302932,-0.7003719230254001,0.4614832311871946,0.6088353403538052,-0.5736521956557816,0.002198562620218787,-0.11689205592018123,1.741620436677863,0.9258225239779412,-1.2118661562208963,-1.8887760890621608,0.25286961071234726,0.8457596196895073,-1.020597699475623,0.4616167803620327,0.8356835502922947,-1.6169863455291693,0.5461702949824524,1.9586054280131882,-0.8949319004468435,-0.4083411623533451,-0.8565865201611619,1.549462545710359,0.044280170130822756,
1.6000000000000005,1.0,3.1415,-0.051713288058820694,1.0229374852657112,-0.10222786492820561,-0.9581833851319396,0.32012845235984366,-0.3493476846040599,-0.8336379175622676,0.5579925891380598,0.4867442450279637,-0.5265022805204127,-0.21408826735539538,-0.09694231270243679,0.08718797932200381,0.6599362466627752,1.5271149680552314,-0.08431769676978988,0.5007464880257665,0.9925637575561922,-0.9068691709111779,-0.10405483240951907,0.2741056677039483,1.5829384987221446,0.9202620023664853,-1.760150568379352,-0.9100384310902391,0.44318584895454954,
1.7000000000000006,1.0,3.1415,0.7596805331615165,0.819587755904884,-0.16299163490063898,1.0978301658837812,-0.27615557733046947,2.292306246308397,-0.25101747436131716,0.600262208029783,-0.5555539782744617,-1.964221284690825,1.9298826860312408,0.328288631908404,-0.34272532881765694,0.9037879951621342,0.0073201735866983714,0.005872817233979974,0.5001210911461871,0.5148873309335961,-1.2322691943796318,0.4644412931562758,1.4200105570999677,-1.1004870332702874,0.6830186446962062,2.2961155966153908,0.010913052579194862,0.4114147606402015,
1.8000000000000007,1.0,3.1415,-1.4643570692071244,0.3202715242174139,-0.5495460559467952,0.3731016003145492,0.5636888893755079,-0.03928984606174237,-1.1496047190762835,-1.1195788151546557,0.18237613490443835,0.8000503043728151,-1.2868759997621764,-1.3660957718771722,-0.3553901194859454,-0.7821613850213751,1.175880920132335,-0.1511269911538002,-1.3085554841407296,1.0012138118987841,0.34911522996134026,-1.7629810327169846,0.08456765729615077,-1.3984856490233388,2.085714764858226,0.5396682177050389,-2.049099796427235,-0.18650431725741098,
1.9000000000000008,1.0,3.1415,-0.13698857219847016,-1.0309822342853785,-1.139071754608882,0.5013340869632992,-0.04529027946678867,0.8896165177160272,-2.190596407212888,1.04103864474993,-0.11177075702121674,1.2562354253350605,-0.16806756449818563,0.5170693558355456,-0.35317028153700053,0.13828591917032879,-0.08036091563861657,3.32368586625627,1.6066507682056796,-1.2481807157061995,1.0827077740900353,-2.2631260751335587,0.734475709132692,0.11155970327697314,-1.6198791208476382,-0.46942352180554225,1.6924092498750591,1.0979675772347595,
2.000000000000001,1.0,3.1415,0.5326178274617742,-0.03518759561856568,-1.2683584556886862,-0.31658661446678044,1.2335881267041329,-0.3851901693364604,-0.4713556124838477,-1.1577840105583554,-0.9444751519293755,-1.5591326584815202,-0.5556224690645346,-0.016058253856191397,-0.9996945331508124,0.521505773014467,0.5266007013355237,-0.7631435885572787,0.40846666443630475,0.4830160104584965,-0.5883759675149837,0.17876984199770998,0.6348214582388044,-1.4925732880152685,-0.03536109555873395,-2.0712955977945837,0.8360701884878182,0.42569493830993993,
2.100000000000001,1.0,3.1415,1.861413503186504,0.8307479225961434,-0.6392508802501439,0.9594932758829514,0.08378727296046287,1.061336606832437,1.325982772229894,0.04806983943988685,1.6990629490746347,-0.42258341115785975,1.9440000540352858,0.46231041168234344,-0.9464300386212118,-1.5789220712339604,0.9702572240977435,-0.4383052103679679,-0.06962389344287148,0.05970471598448315,-0.3508594523457558,0.25045669718962404,2.504349713272828,1.6009082553411271,0.6317244231636812,0.6030010938019091,2.058247820737126,0.1596075732369757,
2.200000000000001,1.0,3.1415,-1.702029274734932,0.226752517107754,-1.5013467526780198,0.4073040154216417,-0.19476007255455244,-1.3921333554667061,-0.8512850156684288,0.3749221386485028,0.36988044469535597,0.5071633167513563,-2.951837079479133,-1.7078856271634537,2.0901484577889904,-0.12621891842556446,-0.39754486325696076,1.989766093155882,1.9741831925383873,-0.3944061293970934,-0.36160794569137517,-0.014026714974290339,0.5298459165549824,2.6756568004594974,0.5476540722286084,-1.0370711838108084,1.131469953192163,0.8107281676252781,
2.300000000000001,1.0,3.1415,1.2523318316923933,-0.938946679744071,-0.6797498122024475,-0.8287526378832097,-1.6308705888447224,-0.012167884211070469,-0.01494187229347617,0.2179716400854805,-1.1809261862495088,-1.39135956819731,0.7733330936372234,-0.4858842032582922,1.0757936088063165,-0.5081596811497581,1.7979804153979158,-0.7068608765558382,-0.7488532138565802,-0.8559334713816348,-0.08224470589688691,-2.320054857529977,-1.395452764667773,-0.2716854629946522,-0.05892899697656423,-1.8435310901745305,0.13299035123180225,0.7638162964621913,
2.4000000000000012,1.0,3.1415,-1.4035428810443247,1.4445747276120326,1.1551289975611065,-1.5695221126454253,0.24676770729450115,0.41277070896852663,-0.4175789665723591,-0.35031480709967827,0.00739903521125982,-0.4507003204053383,0.797467962005749,-1.2943866631716014,1.2665326978677887,2.081007260973122,0.1281418085267548,-0.7869402189221254,-0.4918131889773023,1.4642355796982702,1.2986784024644349,0.11752379316549506,-2.0239530033658215,0.6479958991202888,-0.3257900863537234,1.1385133804240941,-0.5569914129935652,-0.0473634724121816,
2.5000000000000013,1.0,3.1415,-1.1695110832869051,0.12237867542751,0.9424746186671734,-1.208461403596626,-0.880722467786415,-0.004251024438740381,0.027346495315794188,-1.090345106519012,-0.4378897205753418,-0.960317270140171,0.08518721936263206,-0.9055351980622625,-0.9075643315236995,0.7982674359900336,-0.35301554998513873,-1.5487036096625373,0.7653615254899802,0.6972413006783384,0.053136723037575606,0.028472408261649297,1.7398573875863923,0.6305593826610856,0.2669929450764323,0.6484359400499712,0.8006898590526174,-0.6210640429775822,
2.6000000000000014,1.0,3.1415,0.3905832974156874,1.4888819448157193,0.8701846936774386,0.3982999434872658,-0.1569151056787695,1.373605167336828,-0.052354025527284034,1.0452766082648786,-0.2099664736640885,-0.6392717234915155,-0.3139691894031246,0.6079068137048061,-0.6237696145793957,-0.11992726204658058,1.0479653698794142,2.2647120087265966,-0.5173990526710242,0.7862336913267316,-0.04290240246005012,0.9903540290036066,0.28495108976666333,0.9693241123949735,0.3673046463833237,0.8414520113621089,-0.7441403058615353,0.6169583226111112,
2.7000000000000015,1.0,3.1415,0.6946668190209117,-0.4137053749238211,0.8132292616412942,-1.3881013987205661,0.3046435564248709,0.913826227781016,1.190772711436262,-0.43976414383877094,0.7034472134812271,0.1042742704937022,-1.6605387625132035,0.36508835903697684,-0.2251244193622212,1.5198665402597522,1.0388062250108814,-0.6364187666741781,0.7029621099400205,0.01662469372194228,-0.4521212511745929,0.5921096223648166,0.9193555784816445,0.3026330208786447,2.286462435321658,-1.6523367749347857,-0.9055425281989012,-0.27138462231467375,
2.8000000000000016,1.0,3.1415,-0.4030127353207243,-0.8091949402398865,-1.3890050965430205,-1.330946922880855,0.05966921686778862,0.7952618571808192,-1.3196424108066882,0.7524914445812542,-0.30245957696945885,0.4437733870276312,-0.4897115649914856,1.6231746591319178,0.3990014737128023,-0.3807397380861286,-0.5454884050021649,-0.7764480581308987,-0.9271751331824258,-0.04419734127396362,1.4516381085578027,0.7598340921202238,-1.6187135000692285,-0.2128545958579093,0.004988305625317584,0.7941645550903504,-0.579367132399553,0.7375606331054582,
2.9000000000000017,1.0,3.1415,-0.64503300527803,0.8197269820890515,0.3560432834892074,1.3284360637207808,-1.2032522008649522,1.4854399972853887,1.3547948357626791,1.323826843216547,0.8090952965187663,-0.3289464646735997,0.039674077577497774,-1.8082471239347238,0.10462539412749236,-0.16975360070724987,-0.2886073386375696,-0.010045198846304271,0.4822493901810249,1.0222664829279686,1.1260874457539098,-0.37210283818115963,0.1319792663900721,0.316472989559856,-0.5723297458765698,-1.2078650205263337,-0.2007511734568836,1.4080285097306613,
3.0000000000000018,1.0,3.1415,0.7486217210160894,0.2983970290565237,0.21437825695383553,1.1423227143883876,1.0969740734609046,-0.3732526157218547,-0.47200066043987904,-0.31225067445546584,0.9036231771791248,-2.016424216726666,-0.17150668946097192,1.2831845759817608,-1.2742645212802335,-0.7753742180497686,-0.3297826452208921,-0.1809881303828931,0.3069615936939,-0.6637470991402126,1.3915626313001659,-0.09133550403513285,-0.5202907200845915,0.13562156079566245,-0.9508967437635228,0.5260495437443212,0.9414225232466966,0.8653079267162889,
3.100000000000002,1.0,3.1415,-0.0024109775995356593,-1.579805315674153,1.076466956175039,-1.0122346207001214,-0.2403587180561312,-1.5670567305010181,-0.7772645330209691,0.03594554553262643,-1.1376293600748004,-0.4112011791372103,-1.7507634342241811,0.08995043527884135,1.7125349987889549,2.4390875320322887,-1.138475607344399,0.7630003422115147,0.0029061793710494777,-0.43718056335417654,-0.2850811571505053,-0.07978613504965752,-0.00013365329965153735,-1.0386052216642432,-1.0214349180905709,-1.0243544424808932,-0.8184654720825443,1.4670175535115682,
3.200000000000002,1.0,3.1415,-0.5914211031610292,-1.563810237417348,0.41285763757791394,1.3496823211007973,0.7986247349541914,0.7209733525868656,-0.4981863062910671,2.715799385003406,0.9310867003684569,0.3216373503877831,0.22219773523579273,-0.9756540952667692,0.8159860270711132,-0.19390725273256865,0.18622699280500435,-0.7991417451356541,0.43704718292291295,-0.3378196456193512,-0.4829188495212361,1.1062210092032616,-1.8899104437289096,1.434930016131237,0.3690074590724583,-1.0115389140459028,0.7901754271748849,-0.012219649812716823,
3.300000000000002,1.0,3.1415,1.7407976423885465,-1.1634481955190945,0.5715300918065457,-0.5772205585371648,0.7658938394582467,0.42294675153749745,-0.25317298166870134,0.07439670605622241,0.7094672287435279,-0.07358131751987072,-0.6658094137185491,-0.050897718704700355,-1.361224255621562,0.6300922323226166,1.34783005945666,0.5028746356206418,-1.3885681227162088,0.9056004198013216,0.48226029759814126,0.13529473235936648,-0.03835877592659483,-0.2086669591450837,-0.589930039872068,0.875423109828299,-0.07035509305973094,-1.772404073007265,
3.400000000000002,1.0,3.1415,0.9918643175975017,-0.8915887838255271,-0.07794669418725429,0.06190480490686383,1.2618475996377385,-0.9969936724522975,1.5208815083415883,0.2519039202724272,-0.1838459342361075,1.1025872385647901,-0.3697493798063933,-0.1805589438169864,0.1194717467624032,-1.6053147634277676,1.4792238935309994,-1.2673216774281948,-2.491566384648802,-0.2954022240175199,-1.023481571965449,0.3009304350165536,0.012600092903569173,-1.8035368317108196,0.17112587566664866,1.1385860880672893,0.41813668389358855,-0.6418955314381253,
3.500000000000002,1.0,3.1415,-1.6318945142557255,0.2545266408518814,-0.6153631584925725,0.5976607378345614,-0.7898679635618918,1.1641198910690491,-1.1023438794772118,-0.4222966047651989,1.2928290600522108,0.5048397966961464,-0.5103701550170302,-2.003077292622737,1.7326578401091501,-0.3144190458263824,-0.2795874818818972,-0.7095465997197064,-1.25348198445308,-0.11483470315664898,1.1041859986122624,-0.3725719969219449,0.7512958164895556,0.022478339285078173,1.4336753689105801,1.3107292986797658,0.5430174206247183,1.3198185696790712,
